,Unnamed: 0,stamp,humidity,temperature,cfa,cfb,date
74,1148,1682989576,52.0,60.0,3.62,5.41,2023-05-02 01:06:16
75,859,1682989696,52.0,60.0,4.5,5.05,2023-05-02 01:08:16
76,1376,1682989816,52.0,60.0,4.34,5.52,2023-05-02 01:10:16
77,1380,1682989936,52.0,60.0,4.55,5.78,2023-05-02 01:12:16
78,239,1682990056,52.0,60.0,4.61,4.47,2023-05-02 01:14:16
79,241,1682990176,52.0,60.0,5.12,4.85,2023-05-02 01:16:16
80,821,1682990296,52.0,60.0,4.88,5.52,2023-05-02 01:18:16
81,781,1682990416,52.0,60.0,5.46,5.6,2023-05-02 01:20:16
82,1188,1682990536,52.0,60.0,5.53,5.36,2023-05-02 01:22:16
83,321,1682990656,52.0,60.0,4.59,5.27,2023-05-02 01:24:16
84,127,1682990776,52.0,60.0,5.0,5.42,2023-05-02 01:26:16
85,1190,1682990896,52.0,59.0,5.12,5.32,2023-05-02 01:28:16
86,51,1682991016,52.0,59.0,4.35,5.19,2023-05-02 01:30:16
87,711,1682991136,52.0,59.0,5.93,4.93,2023-05-02 01:32:16
88,590,1682991256,52.0,59.0,4.4,4.91,2023-05-02 01:34:16
89,1104,1682991377,52.0,59.0,4.62,4.84,2023-05-02 01:36:17
90,719,1682991497,52.0,59.0,4.67,5.45,2023-05-02 01:38:17
91,867,1682991617,52.0,59.0,4.02,4.6,2023-05-02 01:40:17
92,792,1682991737,53.0,59.0,4.77,4.6,2023-05-02 01:42:17
93,407,1682991857,53.0,59.0,4.66,5.17,2023-05-02 01:44:17
94,452,1682991977,53.0,59.0,4.88,4.67,2023-05-02 01:46:17
95,1302,1682992097,53.0,59.0,5.24,6.25,2023-05-02 01:48:17
96,1301,1682992217,53.0,59.0,5.09,5.25,2023-05-02 01:50:17
97,1338,1682992337,54.0,59.0,4.21,5.93,2023-05-02 01:52:17
98,822,1682992457,54.0,59.0,5.37,5.43,2023-05-02 01:54:17
99,166,1682992577,54.0,59.0,4.29,5.61,2023-05-02 01:56:17
100,195,1682992697,54.0,59.0,4.51,5.83,2023-05-02 01:58:17
101,552,1682992817,55.0,59.0,5.11,5.4,2023-05-02 02:00:17
102,1096,1682992937,55.0,59.0,5.34,4.91,2023-05-02 02:02:17
103,1040,1682993057,55.0,59.0,5.19,5.02,2023-05-02 02:04:17
104,1415,1682993177,55.0,59.0,5.47,5.95,2023-05-02 02:06:17
105,162,1682993297,55.0,58.0,4.8,5.52,2023-05-02 02:08:17
106,192,1682993417,55.0,58.0,5.1,5.48,2023-05-02 02:10:17
107,779,1682993537,55.0,58.0,5.03,5.34,2023-05-02 02:12:17
108,1288,1682993657,55.0,58.0,4.93,5.44,2023-05-02 02:14:17
109,745,1682993777,55.0,58.0,5.93,5.38,2023-05-02 02:16:17
110,1378,1682993897,55.0,58.0,4.82,5.41,2023-05-02 02:18:17
111,640,1682994017,56.0,58.0,4.9,5.25,2023-05-02 02:20:17
112,857,1682994137,56.0,58.0,5.12,4.84,2023-05-02 02:22:17
113,476,1682994257,56.0,58.0,4.51,5.83,2023-05-02 02:24:17
114,405,1682994377,56.0,58.0,5.19,5.1,2023-05-02 02:26:17
115,712,1682994497,57.0,58.0,5.71,5.91,2023-05-02 02:28:17
116,912,1682994617,56.0,58.0,4.71,5.56,2023-05-02 02:30:17
117,93,1682994737,57.0,58.0,5.14,5.84,2023-05-02 02:32:17
118,201,1682994857,57.0,58.0,5.75,5.59,2023-05-02 02:34:17
119,1088,1682994977,57.0,58.0,6.65,7.16,2023-05-02 02:36:17
120,827,1682995097,57.0,58.0,6.46,6.45,2023-05-02 02:38:17
121,823,1682995217,57.0,58.0,5.82,5.4,2023-05-02 02:40:17
122,996,1682995337,58.0,58.0,5.38,5.61,2023-05-02 02:42:17
123,20,1682995457,58.0,58.0,5.59,6.1,2023-05-02 02:44:17
124,747,1682995577,58.0,58.0,4.8,5.24,2023-05-02 02:46:17
125,281,1682995697,58.0,58.0,5.6,6.48,2023-05-02 02:48:17
126,1389,1682995817,59.0,58.0,5.84,5.34,2023-05-02 02:50:17
127,447,1682995937,59.0,58.0,5.57,5.82,2023-05-02 02:52:17
128,202,1682996057,59.0,58.0,5.87,6.71,2023-05-02 02:54:17
129,91,1682996177,59.0,58.0,5.28,5.91,2023-05-02 02:56:17
130,955,1682996297,59.0,58.0,5.61,5.74,2023-05-02 02:58:17
131,486,1682996417,59.0,58.0,5.79,5.89,2023-05-02 03:00:17
132,990,1682996537,60.0,58.0,5.83,5.7,2023-05-02 03:02:17
133,293,1682996657,60.0,58.0,4.69,6.17,2023-05-02 03:04:17
134,169,1682996777,60.0,57.0,5.47,6.47,2023-05-02 03:06:17
135,360,1682996897,60.0,57.0,5.92,5.34,2023-05-02 03:08:17
136,361,1682997017,60.0,58.0,5.16,6.69,2023-05-02 03:10:17
137,709,1682997137,60.0,57.0,5.47,4.91,2023-05-02 03:12:17
138,533,1682997257,60.0,57.0,5.63,5.88,2023-05-02 03:14:17
139,334,1682997377,60.0,57.0,5.14,5.73,2023-05-02 03:16:17
140,243,1682997497,61.0,57.0,5.46,6.12,2023-05-02 03:18:17
141,94,1682997617,61.0,57.0,5.44,4.64,2023-05-02 03:20:17
142,333,1682997737,61.0,57.0,6.28,5.55,2023-05-02 03:22:17
143,135,1682997857,61.0,57.0,5.25,5.33,2023-05-02 03:24:17
144,957,1682997977,61.0,57.0,5.4,5.54,2023-05-02 03:26:17
145,95,1682998097,61.0,57.0,4.49,5.83,2023-05-02 03:28:17
146,1057,1682998217,61.0,57.0,5.38,5.52,2023-05-02 03:30:17
147,485,1682998337,61.0,57.0,5.64,5.25,2023-05-02 03:32:17
148,131,1682998458,61.0,57.0,4.5,5.35,2023-05-02 03:34:18
149,591,1682998578,61.0,57.0,5.04,5.53,2023-05-02 03:36:18
150,19,1682998698,61.0,57.0,4.63,5.41,2023-05-02 03:38:18
151,1152,1682998818,61.0,57.0,5.29,5.46,2023-05-02 03:40:18
152,1043,1682998938,62.0,57.0,5.47,6.17,2023-05-02 03:42:18
153,956,1682999058,61.0,57.0,4.9,5.86,2023-05-02 03:44:18
154,18,1682999178,62.0,57.0,6.21,5.24,2023-05-02 03:46:18
155,292,1682999298,62.0,57.0,5.69,5.44,2023-05-02 03:48:18
156,910,1682999418,62.0,57.0,5.12,5.67,2023-05-02 03:50:18
157,564,1682999538,62.0,57.0,4.9,5.49,2023-05-02 03:52:18
158,911,1682999658,62.0,56.0,5.24,6.31,2023-05-02 03:54:18
159,791,1682999778,62.0,57.0,5.19,4.47,2023-05-02 03:56:18
160,1304,1682999898,62.0,57.0,5.25,5.48,2023-05-02 03:58:18
161,92,1683000018,62.0,57.0,5.95,6.44,2023-05-02 04:00:18
162,1107,1683000138,62.0,57.0,4.26,4.89,2023-05-02 04:02:18
163,1009,1683000258,62.0,57.0,5.0,6.02,2023-05-02 04:04:18
164,1008,1683000378,62.0,57.0,5.39,5.22,2023-05-02 04:06:18
165,329,1683000498,63.0,57.0,5.26,5.31,2023-05-02 04:08:18
166,758,1683000618,63.0,57.0,5.49,6.89,2023-05-02 04:10:18
167,1056,1683000738,63.0,56.0,5.53,6.95,2023-05-02 04:12:18
168,566,1683000858,63.0,57.0,4.86,5.84,2023-05-02 04:14:18
169,294,1683000978,63.0,56.0,5.57,5.92,2023-05-02 04:16:18
170,487,1683001098,63.0,56.0,5.72,5.41,2023-05-02 04:18:18
171,1355,1683001218,63.0,56.0,5.17,5.55,2023-05-02 04:20:18
172,1291,1683001338,63.0,56.0,5.0,5.75,2023-05-02 04:22:18
173,1191,1683001458,63.0,56.0,4.84,6.9,2023-05-02 04:24:18
174,1151,1683001578,63.0,56.0,4.74,4.85,2023-05-02 04:26:18
175,589,1683001698,63.0,56.0,5.19,5.22,2023-05-02 04:28:18
176,555,1683001818,63.0,56.0,5.0,7.0,2023-05-02 04:30:18
177,1391,1683001938,63.0,56.0,5.42,5.12,2023-05-02 04:32:18
178,1337,1683002058,63.0,56.0,5.33,6.51,2023-05-02 04:34:18
179,989,1683002178,63.0,56.0,5.14,6.07,2023-05-02 04:36:18
180,1387,1683002298,63.0,56.0,5.14,5.53,2023-05-02 04:38:18
181,746,1683002418,63.0,56.0,4.79,5.07,2023-05-02 04:40:18
182,1007,1683002538,63.0,56.0,5.05,6.44,2023-05-02 04:42:18
183,1346,1683002658,64.0,56.0,4.95,4.63,2023-05-02 04:44:18
184,1193,1683002778,64.0,56.0,4.96,5.93,2023-05-02 04:46:18
185,1144,1683002898,64.0,56.0,4.78,5.58,2023-05-02 04:48:18
186,284,1683003018,64.0,56.0,4.93,4.22,2023-05-02 04:50:18
187,444,1683003138,64.0,56.0,5.19,5.29,2023-05-02 04:52:18
188,601,1683003258,64.0,56.0,4.98,6.24,2023-05-02 04:54:18
189,200,1683003378,64.0,56.0,4.84,4.59,2023-05-02 04:56:18
190,1224,1683003498,64.0,56.0,6.17,6.46,2023-05-02 04:58:18
191,1417,1683003618,64.0,56.0,4.23,5.84,2023-05-02 05:00:18
192,1103,1683003738,64.0,56.0,5.49,5.22,2023-05-02 05:02:18
193,1005,1683003858,64.0,56.0,3.7,6.24,2023-05-02 05:04:18
194,588,1683003978,64.0,56.0,4.56,6.47,2023-05-02 05:06:18
195,1085,1683004098,64.0,56.0,4.2,4.84,2023-05-02 05:08:18
196,854,1683004218,64.0,56.0,4.79,5.32,2023-05-02 05:10:18
197,1286,1683004338,64.0,56.0,4.78,5.95,2023-05-02 05:12:18
198,526,1683004458,64.0,56.0,4.09,4.79,2023-05-02 05:14:18
199,716,1683004578,64.0,56.0,4.12,5.95,2023-05-02 05:16:18
200,868,1683004698,64.0,56.0,4.44,5.49,2023-05-02 05:18:18
201,683,1683004818,64.0,56.0,4.3,5.23,2023-05-02 05:20:18
202,826,1683004938,64.0,56.0,5.61,6.47,2023-05-02 05:22:18
203,993,1683005058,64.0,56.0,4.81,6.07,2023-05-02 05:24:18
204,828,1683005178,64.0,56.0,4.74,4.75,2023-05-02 05:26:18
205,1093,1683005298,64.0,56.0,4.54,5.02,2023-05-02 05:28:18
206,1353,1683005418,64.0,56.0,5.38,4.64,2023-05-02 05:30:18
207,637,1683005538,64.0,56.0,4.0,5.76,2023-05-02 05:32:18
208,1352,1683005659,64.0,56.0,4.3,4.42,2023-05-02 05:34:19
209,132,1683005779,64.0,56.0,4.39,5.32,2023-05-02 05:36:19
210,858,1683005899,64.0,56.0,4.9,4.98,2023-05-02 05:38:19
211,1092,1683006019,64.0,56.0,4.55,6.24,2023-05-02 05:40:19
212,950,1683006139,64.0,56.0,4.36,5.93,2023-05-02 05:42:19
213,522,1683006259,64.0,56.0,4.88,5.91,2023-05-02 05:44:19
214,669,1683006379,64.0,56.0,4.81,7.41,2023-05-02 05:46:19
215,203,1683006499,64.0,56.0,4.88,5.21,2023-05-02 05:48:19
216,521,1683006619,64.0,56.0,4.96,5.52,2023-05-02 05:50:19
217,870,1683006739,64.0,56.0,5.07,5.66,2023-05-02 05:52:19
218,1259,1683006859,64.0,56.0,5.13,4.64,2023-05-02 05:54:19
219,1186,1683006979,64.0,56.0,4.07,6.19,2023-05-02 05:56:19
220,365,1683007099,64.0,56.0,4.73,5.53,2023-05-02 05:58:19
221,997,1683007219,64.0,56.0,5.25,5.62,2023-05-02 06:00:19
222,825,1683007339,65.0,56.0,5.02,5.02,2023-05-02 06:02:19
223,898,1683007459,64.0,56.0,4.85,5.42,2023-05-02 06:04:19
224,434,1683007579,65.0,56.0,5.07,5.34,2023-05-02 06:06:19
225,1086,1683007699,65.0,56.0,4.91,4.42,2023-05-02 06:08:19
226,449,1683007819,65.0,56.0,4.51,4.56,2023-05-02 06:10:19
227,523,1683007939,65.0,56.0,4.31,5.49,2023-05-02 06:12:19
228,948,1683008059,65.0,56.0,4.04,4.97,2023-05-02 06:14:19
229,161,1683008179,65.0,56.0,5.39,6.09,2023-05-02 06:16:19
230,988,1683008299,64.0,56.0,4.49,4.54,2023-05-02 06:18:19
231,942,1683008419,65.0,56.0,4.92,5.04,2023-05-02 06:20:19
232,1422,1683008539,65.0,56.0,5.07,5.26,2023-05-02 06:22:19
233,780,1683008659,64.0,56.0,4.28,5.22,2023-05-02 06:24:19
234,958,1683008779,65.0,56.0,4.86,5.05,2023-05-02 06:26:19
235,1297,1683008899,65.0,56.0,4.07,5.11,2023-05-02 06:28:19
236,1150,1683009019,65.0,56.0,4.28,4.48,2023-05-02 06:30:19
237,649,1683009139,65.0,56.0,5.25,5.88,2023-05-02 06:32:19
238,1184,1683009259,64.0,56.0,4.61,5.59,2023-05-02 06:34:19
239,1045,1683009379,64.0,56.0,4.96,4.98,2023-05-02 06:36:19
240,713,1683009499,65.0,56.0,4.19,4.98,2023-05-02 06:38:19
241,1097,1683009619,64.0,56.0,5.26,4.44,2023-05-02 06:40:19
242,562,1683009739,64.0,56.0,4.51,4.41,2023-05-02 06:42:19
243,943,1683009859,64.0,56.0,4.98,4.41,2023-05-02 06:44:19
244,1262,1683009979,65.0,56.0,4.07,5.54,2023-05-02 06:46:19
245,477,1683010099,64.0,55.0,4.2,4.72,2023-05-02 06:48:19
246,393,1683010219,65.0,55.0,4.2,5.25,2023-05-02 06:50:19
247,1003,1683010339,64.0,55.0,4.35,5.26,2023-05-02 06:52:19
248,530,1683010459,64.0,55.0,4.15,4.95,2023-05-02 06:54:19
249,908,1683010579,65.0,55.0,4.98,5.22,2023-05-02 06:56:19
250,1419,1683010699,65.0,55.0,5.12,6.57,2023-05-02 06:58:19
251,335,1683010819,65.0,55.0,4.38,4.67,2023-05-02 07:00:19
252,598,1683010939,65.0,55.0,4.95,5.22,2023-05-02 07:02:19
253,82,1683011059,65.0,55.0,4.12,5.29,2023-05-02 07:04:19
254,861,1683011179,65.0,55.0,4.17,4.16,2023-05-02 07:06:19
255,1042,1683011299,65.0,55.0,4.6,4.82,2023-05-02 07:08:19
256,15,1683011419,65.0,55.0,4.75,4.45,2023-05-02 07:10:19
257,130,1683011539,65.0,55.0,4.2,4.37,2023-05-02 07:12:19
258,647,1683011659,65.0,55.0,3.56,4.96,2023-05-02 07:14:19
259,1349,1683011779,65.0,55.0,3.52,6.44,2023-05-02 07:16:19
260,13,1683011899,65.0,55.0,3.71,4.85,2023-05-02 07:18:19
261,784,1683012019,65.0,55.0,4.3,5.25,2023-05-02 07:20:19
262,672,1683012139,65.0,55.0,4.36,4.21,2023-05-02 07:22:19
263,636,1683012259,65.0,55.0,4.47,4.62,2023-05-02 07:24:19
264,670,1683012379,65.0,55.0,4.43,5.09,2023-05-02 07:26:19
265,944,1683012499,65.0,55.0,4.31,4.12,2023-05-02 07:28:19
266,483,1683012619,65.0,55.0,4.62,4.8,2023-05-02 07:30:19
267,1001,1683012739,65.0,55.0,3.86,4.47,2023-05-02 07:32:19
268,240,1683012860,65.0,55.0,3.47,3.98,2023-05-02 07:34:20
269,1089,1683012980,65.0,55.0,3.62,4.09,2023-05-02 07:36:20
270,482,1683013100,66.0,55.0,3.95,3.89,2023-05-02 07:38:20
271,1083,1683013220,66.0,55.0,3.75,4.52,2023-05-02 07:40:20
272,1411,1683013340,66.0,55.0,4.55,4.55,2023-05-02 07:42:20
273,987,1683013460,66.0,55.0,3.51,4.79,2023-05-02 07:44:20
274,560,1683013580,66.0,55.0,3.77,3.7,2023-05-02 07:46:20
275,787,1683013700,66.0,55.0,3.23,4.78,2023-05-02 07:48:20
276,358,1683013820,66.0,55.0,4.8,5.12,2023-05-02 07:50:20
277,789,1683013940,66.0,55.0,3.93,4.44,2023-05-02 07:52:20
278,756,1683014060,66.0,55.0,4.17,3.53,2023-05-02 07:54:20
279,437,1683014180,66.0,55.0,3.42,4.84,2023-05-02 07:56:20
280,369,1683014300,66.0,55.0,4.45,4.83,2023-05-02 07:58:20
281,324,1683014420,66.0,55.0,3.91,5.97,2023-05-02 08:00:20
282,197,1683014540,66.0,55.0,3.75,5.78,2023-05-02 08:02:20
283,14,1683014660,66.0,55.0,4.16,6.32,2023-05-02 08:04:20
284,645,1683014780,66.0,55.0,4.54,5.59,2023-05-02 08:06:20
285,682,1683014900,66.0,55.0,4.22,4.69,2023-05-02 08:08:20
286,129,1683015020,66.0,55.0,3.41,5.38,2023-05-02 08:10:20
287,247,1683015140,66.0,55.0,4.73,4.75,2023-05-02 08:12:20
288,681,1683015260,66.0,55.0,3.17,4.5,2023-05-02 08:14:20
289,829,1683015380,66.0,55.0,4.21,3.74,2023-05-02 08:16:20
290,450,1683015500,66.0,55.0,4.93,4.84,2023-05-02 08:18:20
291,170,1683015620,66.0,55.0,4.54,3.64,2023-05-02 08:20:20
292,869,1683015740,66.0,55.0,3.1,4.73,2023-05-02 08:22:20
293,906,1683015860,66.0,55.0,3.69,4.89,2023-05-02 08:24:20
294,605,1683015980,66.0,55.0,3.45,4.81,2023-05-02 08:26:20
295,22,1683016100,66.0,55.0,4.02,4.11,2023-05-02 08:28:20
296,198,1683016220,66.0,54.0,3.98,4.65,2023-05-02 08:30:20
297,336,1683016340,66.0,55.0,3.6,4.34,2023-05-02 08:32:20
298,396,1683016460,66.0,55.0,4.53,4.78,2023-05-02 08:34:20
299,790,1683016581,66.0,55.0,3.71,4.49,2023-05-02 08:36:21
300,1257,1683016701,66.0,55.0,4.64,4.46,2023-05-02 08:38:21
301,1105,1683016821,66.0,55.0,3.95,4.45,2023-05-02 08:40:21
302,133,1683016941,66.0,55.0,4.29,4.21,2023-05-02 08:42:21
303,290,1683017061,66.0,55.0,4.77,4.39,2023-05-02 08:44:21
304,238,1683017181,66.0,55.0,4.65,4.68,2023-05-02 08:46:21
305,1055,1683017301,66.0,55.0,4.22,6.26,2023-05-02 08:48:21
306,856,1683017421,66.0,55.0,3.64,4.62,2023-05-02 08:50:21
307,1090,1683017541,66.0,55.0,5.1,5.38,2023-05-02 08:52:21
308,757,1683017661,66.0,55.0,4.4,4.07,2023-05-02 08:54:21
309,986,1683017781,66.0,55.0,3.26,5.07,2023-05-02 08:56:21
310,157,1683017901,66.0,55.0,4.15,5.14,2023-05-02 08:58:21
311,83,1683018021,66.0,55.0,4.14,4.47,2023-05-02 09:00:21
312,320,1683018141,66.0,55.0,5.31,5.28,2023-05-02 09:02:21
313,368,1683018261,66.0,55.0,4.35,3.98,2023-05-02 09:04:21
314,1390,1683018381,66.0,55.0,4.88,4.6,2023-05-02 09:06:21
315,21,1683018501,66.0,55.0,3.45,4.73,2023-05-02 09:08:21
316,443,1683018621,67.0,55.0,4.21,4.09,2023-05-02 09:10:21
317,708,1683018741,67.0,55.0,4.18,5.72,2023-05-02 09:12:21
318,337,1683018861,67.0,55.0,3.52,4.88,2023-05-02 09:14:21
319,642,1683018981,66.0,55.0,4.53,5.47,2023-05-02 09:16:21
320,1106,1683019101,67.0,55.0,3.9,5.39,2023-05-02 09:18:21
321,289,1683019221,67.0,55.0,4.95,6.0,2023-05-02 09:20:21
322,1254,1683019341,67.0,55.0,3.97,5.18,2023-05-02 09:22:21
323,404,1683019461,67.0,55.0,5.6,5.3,2023-05-02 09:24:21
324,1195,1683019581,67.0,55.0,4.05,5.55,2023-05-02 09:26:21
325,565,1683019701,67.0,55.0,4.56,6.03,2023-05-02 09:28:21
326,680,1683019821,66.0,55.0,4.54,6.95,2023-05-02 09:30:21
327,1335,1683019941,66.0,55.0,4.47,4.45,2023-05-02 09:32:21
328,473,1683020061,67.0,55.0,4.36,4.91,2023-05-02 09:34:21
329,1219,1683020181,67.0,55.0,4.31,5.02,2023-05-02 09:36:21
330,246,1683020301,67.0,55.0,4.24,4.2,2023-05-02 09:38:21
331,160,1683020421,67.0,55.0,4.14,5.41,2023-05-02 09:40:21
332,325,1683020541,67.0,55.0,3.63,4.9,2023-05-02 09:42:21
333,718,1683020661,67.0,55.0,3.47,4.9,2023-05-02 09:44:21
334,596,1683020781,67.0,55.0,3.93,5.18,2023-05-02 09:46:21
335,328,1683020901,67.0,55.0,4.19,6.47,2023-05-02 09:48:21
336,440,1683021021,67.0,55.0,4.72,4.54,2023-05-02 09:50:21
337,1383,1683021141,67.0,55.0,5.25,5.96,2023-05-02 09:52:21
338,1260,1683021261,67.0,55.0,4.75,4.88,2023-05-02 09:54:21
339,865,1683021381,67.0,55.0,4.67,5.49,2023-05-02 09:56:21
340,597,1683021501,67.0,55.0,4.49,6.91,2023-05-02 09:58:21
341,49,1683021621,67.0,55.0,4.09,4.91,2023-05-02 10:00:21
342,1345,1683021741,67.0,55.0,5.17,5.68,2023-05-02 10:02:21
343,399,1683021861,67.0,55.0,4.17,5.11,2023-05-02 10:04:21
344,1339,1683021981,67.0,55.0,4.59,6.25,2023-05-02 10:06:21
345,675,1683022101,67.0,55.0,4.35,4.76,2023-05-02 10:08:21
346,643,1683022221,67.0,55.0,4.81,5.09,2023-05-02 10:10:21
347,561,1683022341,67.0,55.0,3.75,5.85,2023-05-02 10:12:21
348,860,1683022461,67.0,55.0,4.83,5.42,2023-05-02 10:14:21
349,318,1683022581,67.0,55.0,5.04,7.69,2023-05-02 10:16:21
350,782,1683022701,67.0,55.0,4.47,5.67,2023-05-02 10:18:21
351,897,1683022821,67.0,55.0,4.78,5.8,2023-05-02 10:20:21
352,1296,1683022941,67.0,55.0,3.93,5.12,2023-05-02 10:22:21
353,863,1683023061,67.0,56.0,5.45,5.25,2023-05-02 10:24:21
354,600,1683023181,67.0,56.0,4.23,5.29,2023-05-02 10:26:21
355,1192,1683023301,67.0,56.0,4.08,6.93,2023-05-02 10:28:21
356,479,1683023421,67.0,56.0,3.47,6.38,2023-05-02 10:30:21
357,199,1683023541,67.0,56.0,4.36,6.05,2023-05-02 10:32:21
358,121,1683023661,67.0,56.0,5.0,4.92,2023-05-02 10:34:21
359,122,1683023782,67.0,56.0,4.93,5.17,2023-05-02 10:36:22
360,52,1683023902,67.0,56.0,4.38,4.91,2023-05-02 10:38:22
361,595,1683024022,67.0,56.0,4.83,5.04,2023-05-02 10:40:22
362,998,1683024142,67.0,56.0,5.0,5.33,2023-05-02 10:42:22
