,Unnamed: 0,stamp,humidity,temperature,cfa,cfb,date
62,508,1682988130,40.0,62.0,2.63,2.85,2023-05-02 00:42:10
63,285,1682988250,40.0,62.0,2.62,3.51,2023-05-02 00:44:10
64,190,1682988370,40.0,62.0,3.02,3.39,2023-05-02 00:46:10
65,973,1682988490,40.0,62.0,2.62,3.0,2023-05-02 00:48:10
66,334,1682988610,40.0,62.0,3.05,2.87,2023-05-02 00:50:10
67,969,1682988730,40.0,62.0,3.25,2.76,2023-05-02 00:52:10
68,50,1682988850,40.0,61.0,2.91,3.47,2023-05-02 00:54:10
69,552,1682988970,41.0,61.0,3.41,3.71,2023-05-02 00:56:10
70,745,1682989090,41.0,61.0,3.0,3.13,2023-05-02 00:58:10
71,340,1682989210,41.0,62.0,2.49,3.56,2023-05-02 01:00:10
72,231,1682989330,41.0,62.0,5.02,5.22,2023-05-02 01:02:10
73,1164,1682989450,41.0,61.0,3.29,4.08,2023-05-02 01:04:10
74,933,1682989571,41.0,61.0,3.21,3.74,2023-05-02 01:06:11
75,818,1682989691,41.0,61.0,2.54,3.53,2023-05-02 01:08:11
76,625,1682989811,42.0,59.0,3.03,3.54,2023-05-02 01:10:11
77,1375,1682989934,42.0,61.0,2.85,3.8,2023-05-02 01:12:14
78,627,1682990052,42.0,61.0,3.93,4.52,2023-05-02 01:14:12
79,410,1682990171,42.0,61.0,8.48,6.67,2023-05-02 01:16:11
80,140,1682990291,42.0,61.0,3.56,3.98,2023-05-02 01:18:11
81,333,1682990411,42.0,61.0,3.51,3.71,2023-05-02 01:20:11
82,999,1682990531,43.0,61.0,3.74,4.16,2023-05-02 01:22:11
83,773,1682990651,43.0,61.0,4.18,4.51,2023-05-02 01:24:11
84,156,1682990771,43.0,61.0,4.05,4.51,2023-05-02 01:26:11
85,1257,1682990891,43.0,61.0,3.79,5.47,2023-05-02 01:28:11
86,620,1682991011,43.0,61.0,3.98,4.64,2023-05-02 01:30:11
87,229,1682991131,43.0,61.0,3.98,4.45,2023-05-02 01:32:11
88,381,1682991251,44.0,61.0,3.41,4.33,2023-05-02 01:34:11
89,143,1682991371,44.0,61.0,4.09,4.56,2023-05-02 01:36:11
90,1162,1682991491,44.0,61.0,4.02,4.63,2023-05-02 01:38:11
91,1373,1682991611,44.0,61.0,4.09,4.05,2023-05-02 01:40:11
92,1281,1682991731,45.0,61.0,3.89,4.32,2023-05-02 01:42:11
93,1064,1682991851,45.0,61.0,3.9,4.95,2023-05-02 01:44:11
94,1369,1682991971,45.0,60.0,4.36,4.88,2023-05-02 01:46:11
95,1062,1682992091,45.0,60.0,4.63,4.36,2023-05-02 01:48:11
96,464,1682992211,45.0,60.0,5.45,4.86,2023-05-02 01:50:11
97,1205,1682992331,46.0,61.0,4.53,5.24,2023-05-02 01:52:11
98,1133,1682992451,46.0,60.0,4.6,5.13,2023-05-02 01:54:11
99,590,1682992571,46.0,60.0,5.12,5.19,2023-05-02 01:56:11
100,329,1682992691,46.0,60.0,3.83,5.07,2023-05-02 01:58:11
101,974,1682992811,46.0,60.0,4.42,5.68,2023-05-02 02:00:11
102,738,1682992931,47.0,59.0,4.0,4.8,2023-05-02 02:02:11
103,927,1682993051,47.0,60.0,3.72,4.54,2023-05-02 02:04:11
104,660,1682993171,47.0,60.0,4.67,5.28,2023-05-02 02:06:11
105,13,1682993291,47.0,60.0,4.37,4.36,2023-05-02 02:08:11
106,1005,1682993411,47.0,60.0,4.18,5.29,2023-05-02 02:10:11
107,918,1682993531,47.0,60.0,4.81,5.37,2023-05-02 02:12:11
108,812,1682993651,48.0,60.0,4.67,5.19,2023-05-02 02:14:11
109,888,1682993771,48.0,60.0,4.86,5.27,2023-05-02 02:16:11
110,458,1682993891,48.0,60.0,4.9,5.12,2023-05-02 02:18:11
111,1159,1682994011,48.0,60.0,4.82,5.29,2023-05-02 02:20:11
112,502,1682994131,49.0,60.0,4.98,6.07,2023-05-02 02:22:11
113,411,1682994251,49.0,60.0,4.52,5.09,2023-05-02 02:24:11
114,1367,1682994371,49.0,60.0,4.07,4.95,2023-05-02 02:26:11
115,809,1682994491,49.0,60.0,6.32,5.14,2023-05-02 02:28:11
116,1405,1682994611,50.0,60.0,5.39,5.12,2023-05-02 02:30:11
117,1054,1682994731,50.0,60.0,6.03,5.26,2023-05-02 02:32:11
118,808,1682994851,50.0,59.0,4.9,5.16,2023-05-02 02:34:11
119,1057,1682994971,50.0,59.0,5.52,6.1,2023-05-02 02:36:11
120,1245,1682995091,51.0,59.0,4.88,6.16,2023-05-02 02:38:11
121,1413,1682995211,51.0,59.0,4.97,5.79,2023-05-02 02:40:11
122,109,1682995331,51.0,59.0,4.66,5.71,2023-05-02 02:42:11
123,1012,1682995451,51.0,59.0,4.86,5.76,2023-05-02 02:44:11
124,1244,1682995573,51.0,32.0,5.22,5.44,2023-05-02 02:46:13
125,787,1682995691,52.0,59.0,5.4,5.61,2023-05-02 02:48:11
126,1003,1682995811,52.0,59.0,4.66,5.61,2023-05-02 02:50:11
127,146,1682995931,52.0,52.0,5.07,5.91,2023-05-02 02:52:11
128,1100,1682996051,52.0,58.0,4.78,5.66,2023-05-02 02:54:11
129,777,1682996171,52.0,59.0,4.74,4.89,2023-05-02 02:56:11
130,412,1682996291,53.0,59.0,6.79,5.38,2023-05-02 02:58:11
131,813,1682996411,53.0,59.0,4.75,5.7,2023-05-02 03:00:11
132,663,1682996531,53.0,59.0,4.7,5.26,2023-05-02 03:02:11
133,139,1682996651,53.0,59.0,4.86,5.36,2023-05-02 03:04:11
134,103,1682996772,53.0,59.0,5.66,5.57,2023-05-02 03:06:12
135,1056,1682996892,53.0,55.0,5.7,5.73,2023-05-02 03:08:12
136,503,1682997012,54.0,59.0,5.68,5.71,2023-05-02 03:10:12
137,1173,1682997132,54.0,59.0,5.27,6.11,2023-05-02 03:12:12
138,975,1682997252,54.0,59.0,5.95,6.16,2023-05-02 03:14:12
139,499,1682997372,54.0,58.0,5.76,5.41,2023-05-02 03:16:12
140,111,1682997492,54.0,58.0,5.37,6.02,2023-05-02 03:18:12
141,1090,1682997612,55.0,58.0,5.34,5.73,2023-05-02 03:20:12
142,421,1682997732,55.0,58.0,5.34,6.09,2023-05-02 03:22:12
143,661,1682997852,55.0,53.0,5.11,6.33,2023-05-02 03:24:12
144,191,1682997972,56.0,56.0,6.45,6.98,2023-05-02 03:26:12
145,287,1682998092,56.0,58.0,5.82,5.93,2023-05-02 03:28:12
146,580,1682998212,56.0,58.0,4.71,6.53,2023-05-02 03:30:12
147,1327,1682998332,56.0,58.0,5.04,6.56,2023-05-02 03:32:12
148,280,1682998452,57.0,58.0,6.43,6.07,2023-05-02 03:34:12
149,1212,1682998572,57.0,58.0,5.25,5.53,2023-05-02 03:36:12
150,881,1682998692,57.0,58.0,6.74,5.77,2023-05-02 03:38:12
151,850,1682998812,57.0,54.0,5.93,5.55,2023-05-02 03:40:12
152,416,1682998932,58.0,58.0,5.37,5.91,2023-05-02 03:42:12
153,233,1682999052,58.0,58.0,5.22,5.95,2023-05-02 03:44:12
154,740,1682999172,58.0,58.0,4.93,7.0,2023-05-02 03:46:12
155,1055,1682999292,58.0,58.0,5.11,6.32,2023-05-02 03:48:12
156,771,1682999412,58.0,58.0,4.91,6.02,2023-05-02 03:50:12
157,102,1682999532,58.0,58.0,6.1,5.91,2023-05-02 03:52:12
158,920,1682999652,59.0,58.0,6.39,6.3,2023-05-02 03:54:12
159,576,1682999772,59.0,57.0,5.45,6.25,2023-05-02 03:56:12
160,420,1682999892,59.0,57.0,5.67,6.39,2023-05-02 03:58:12
161,1328,1683000012,59.0,57.0,6.02,6.39,2023-05-02 04:00:12
162,931,1683000132,59.0,57.0,6.07,6.85,2023-05-02 04:02:12
163,631,1683000252,59.0,57.0,5.73,6.54,2023-05-02 04:04:12
164,967,1683000372,60.0,57.0,7.17,6.26,2023-05-02 04:06:12
165,281,1683000492,60.0,57.0,7.16,5.89,2023-05-02 04:08:12
166,1330,1683000612,60.0,57.0,6.28,5.9,2023-05-02 04:10:12
167,239,1683000732,60.0,57.0,5.0,6.79,2023-05-02 04:12:12
168,63,1683000852,60.0,57.0,6.11,6.53,2023-05-02 04:14:12
169,741,1683000972,60.0,57.0,5.81,6.04,2023-05-02 04:16:12
170,1370,1683001092,61.0,57.0,5.12,6.14,2023-05-02 04:18:12
171,1284,1683001212,61.0,57.0,5.05,6.61,2023-05-02 04:20:12
172,328,1683001332,61.0,57.0,6.23,5.93,2023-05-02 04:22:12
173,817,1683001452,61.0,57.0,6.48,6.54,2023-05-02 04:24:12
174,1172,1683001572,61.0,57.0,5.53,6.32,2023-05-02 04:26:12
175,504,1683001692,61.0,57.0,5.46,7.07,2023-05-02 04:28:12
176,929,1683001812,62.0,57.0,5.91,6.82,2023-05-02 04:30:12
177,781,1683001932,62.0,57.0,6.57,5.87,2023-05-02 04:32:12
178,778,1683002052,62.0,57.0,6.11,5.46,2023-05-02 04:34:12
179,1136,1683002172,62.0,57.0,6.0,6.55,2023-05-02 04:36:12
180,550,1683002292,62.0,57.0,5.02,5.58,2023-05-02 04:38:12
181,339,1683002412,62.0,57.0,6.14,6.24,2023-05-02 04:40:12
182,427,1683002532,63.0,57.0,6.47,7.02,2023-05-02 04:42:12
183,1168,1683002652,63.0,57.0,5.34,5.78,2023-05-02 04:44:12
184,1216,1683002772,63.0,57.0,5.24,5.41,2023-05-02 04:46:12
185,67,1683002892,63.0,57.0,6.24,5.75,2023-05-02 04:48:12
186,885,1683003012,63.0,53.0,5.17,5.65,2023-05-02 04:50:12
187,749,1683003132,63.0,57.0,6.69,5.93,2023-05-02 04:52:12
188,507,1683003252,63.0,57.0,6.45,6.14,2023-05-02 04:54:12
189,667,1683003372,63.0,55.0,5.48,6.33,2023-05-02 04:56:12
190,1412,1683003492,63.0,56.0,8.07,5.87,2023-05-02 04:58:12
191,19,1683003612,63.0,56.0,5.46,6.75,2023-05-02 05:00:12
192,1416,1683003732,63.0,56.0,5.61,6.34,2023-05-02 05:02:12
193,17,1683003852,63.0,56.0,5.53,7.05,2023-05-02 05:04:12
194,748,1683003972,63.0,56.0,6.93,6.88,2023-05-02 05:06:12
195,549,1683004092,63.0,56.0,5.12,6.2,2023-05-02 05:08:12
196,1053,1683004213,64.0,56.0,5.36,6.8,2023-05-02 05:10:13
197,232,1683004333,64.0,56.0,6.84,6.02,2023-05-02 05:12:13
198,855,1683004453,64.0,56.0,4.89,6.12,2023-05-02 05:14:13
199,746,1683004573,64.0,56.0,5.64,6.51,2023-05-02 05:16:13
200,581,1683004692,64.0,56.0,6.4,7.09,2023-05-02 05:18:12
201,1404,1683004813,64.0,56.0,6.66,5.51,2023-05-02 05:20:13
202,104,1683004933,64.0,56.0,5.44,5.85,2023-05-02 05:22:13
203,1331,1683005053,64.0,56.0,5.29,6.14,2023-05-02 05:24:13
204,963,1683005173,64.0,56.0,6.17,6.3,2023-05-02 05:26:13
205,9,1683005292,64.0,56.0,5.38,6.2,2023-05-02 05:28:12
206,921,1683005413,64.0,56.0,5.75,6.51,2023-05-02 05:30:13
207,1283,1683005533,64.0,56.0,4.51,6.75,2023-05-02 05:32:13
208,1282,1683005653,64.0,56.0,5.73,5.48,2023-05-02 05:34:13
209,459,1683005773,64.0,56.0,5.49,6.95,2023-05-02 05:36:13
210,547,1683005892,64.0,56.0,5.58,6.33,2023-05-02 05:38:12
211,1130,1683006012,64.0,56.0,5.05,6.02,2023-05-02 05:40:12
212,965,1683006133,64.0,56.0,5.2,5.5,2023-05-02 05:42:13
213,1208,1683006253,64.0,56.0,5.41,5.48,2023-05-02 05:44:13
214,621,1683006373,65.0,56.0,5.92,5.86,2023-05-02 05:46:13
215,192,1683006493,65.0,56.0,5.45,6.56,2023-05-02 05:48:13
216,1204,1683006613,65.0,56.0,5.78,5.67,2023-05-02 05:50:13
217,227,1683006732,65.0,56.0,5.92,6.05,2023-05-02 05:52:12
218,144,1683006853,65.0,56.0,6.12,5.56,2023-05-02 05:54:13
219,1295,1683006972,65.0,56.0,5.14,6.2,2023-05-02 05:56:12
220,769,1683007092,65.0,56.0,5.62,5.73,2023-05-02 05:58:12
221,1165,1683007213,65.0,56.0,5.11,6.33,2023-05-02 06:00:13
222,1059,1683007333,65.0,56.0,4.85,5.62,2023-05-02 06:02:13
223,1290,1683007453,65.0,56.0,5.88,6.49,2023-05-02 06:04:13
224,149,1683007573,65.0,55.0,5.91,7.48,2023-05-02 06:06:13
225,460,1683007693,65.0,55.0,5.92,7.49,2023-05-02 06:08:13
226,279,1683007813,65.0,55.0,5.96,7.33,2023-05-02 06:10:13
227,383,1683007933,65.0,55.0,6.75,6.93,2023-05-02 06:12:13
228,51,1683008053,65.0,55.0,5.22,5.3,2023-05-02 06:14:13
229,917,1683008173,65.0,55.0,6.29,6.55,2023-05-02 06:16:13
230,1161,1683008293,65.0,55.0,6.7,6.64,2023-05-02 06:18:13
231,511,1683008413,66.0,55.0,6.15,5.51,2023-05-02 06:20:13
232,186,1683008533,66.0,55.0,5.39,7.14,2023-05-02 06:22:13
233,928,1683008653,66.0,55.0,5.16,5.13,2023-05-02 06:24:13
234,1297,1683008773,66.0,55.0,5.18,5.36,2023-05-02 06:26:13
235,380,1683008893,66.0,55.0,6.6,6.38,2023-05-02 06:28:13
236,510,1683009013,66.0,55.0,5.61,6.71,2023-05-02 06:30:13
237,341,1683009133,66.0,55.0,6.36,6.75,2023-05-02 06:32:13
238,880,1683009253,66.0,55.0,6.58,5.12,2023-05-02 06:34:13
239,426,1683009373,66.0,55.0,5.64,6.22,2023-05-02 06:36:13
240,853,1683009493,66.0,55.0,4.95,5.79,2023-05-02 06:38:13
241,53,1683009613,66.0,55.0,5.69,6.68,2023-05-02 06:40:13
242,1095,1683009733,66.0,55.0,5.05,6.32,2023-05-02 06:42:13
243,893,1683009853,66.0,55.0,5.14,4.36,2023-05-02 06:44:13
244,1286,1683009973,66.0,55.0,5.84,7.05,2023-05-02 06:46:13
245,423,1683010093,66.0,55.0,6.38,5.74,2023-05-02 06:48:13
246,1403,1683010213,66.0,55.0,6.57,6.5,2023-05-02 06:50:13
247,668,1683010333,66.0,55.0,5.74,5.6,2023-05-02 06:52:13
248,62,1683010453,66.0,55.0,5.12,5.9,2023-05-02 06:54:13
249,57,1683010573,66.0,55.0,6.86,6.03,2023-05-02 06:56:13
250,1329,1683010693,66.0,55.0,4.92,5.64,2023-05-02 06:58:13
251,894,1683010813,66.0,55.0,5.61,6.39,2023-05-02 07:00:13
252,236,1683010933,66.0,55.0,6.04,5.79,2023-05-02 07:02:13
253,1207,1683011053,66.0,55.0,5.71,7.02,2023-05-02 07:04:13
254,1249,1683011174,66.0,55.0,5.27,6.86,2023-05-02 07:06:14
255,282,1683011293,66.0,55.0,6.95,5.96,2023-05-02 07:08:13
256,461,1683011413,66.0,55.0,5.69,5.66,2023-05-02 07:10:13
257,1292,1683011534,66.0,54.0,5.74,6.16,2023-05-02 07:12:14
258,543,1683011653,66.0,55.0,5.84,6.41,2023-05-02 07:14:13
259,193,1683011774,66.0,55.0,6.29,6.2,2023-05-02 07:16:14
260,1418,1683011894,66.0,54.0,6.74,6.52,2023-05-02 07:18:14
261,16,1683012013,66.0,54.0,5.44,6.96,2023-05-02 07:20:13
262,1372,1683012134,66.0,54.0,6.39,6.66,2023-05-02 07:22:14
263,704,1683012254,66.0,54.0,6.75,7.52,2023-05-02 07:24:14
264,278,1683012373,67.0,54.0,6.09,6.71,2023-05-02 07:26:13
265,198,1683012494,67.0,54.0,6.11,7.75,2023-05-02 07:28:14
266,753,1683012613,67.0,54.0,6.68,7.65,2023-05-02 07:30:13
267,891,1683012733,67.0,54.0,5.71,7.05,2023-05-02 07:32:13
268,1332,1683012853,67.0,54.0,6.53,6.86,2023-05-02 07:34:13
269,694,1683012974,67.0,54.0,6.12,6.62,2023-05-02 07:36:14
270,782,1683013094,67.0,53.0,7.19,8.45,2023-05-02 07:38:14
271,886,1683013214,67.0,54.0,7.45,7.09,2023-05-02 07:40:14
272,702,1683013334,67.0,54.0,6.34,8.25,2023-05-02 07:42:14
273,113,1683013453,67.0,54.0,7.48,8.33,2023-05-02 07:44:13
274,338,1683013573,67.0,53.0,7.14,8.82,2023-05-02 07:46:13
275,1214,1683013693,67.0,54.0,7.69,8.33,2023-05-02 07:48:13
276,65,1683013813,67.0,54.0,6.04,7.4,2023-05-02 07:50:13
277,698,1683013933,67.0,54.0,6.0,7.05,2023-05-02 07:52:13
278,18,1683014053,68.0,54.0,8.39,7.16,2023-05-02 07:54:13
279,614,1683014174,68.0,54.0,6.96,7.6,2023-05-02 07:56:14
280,630,1683014293,68.0,54.0,4.76,5.93,2023-05-02 07:58:13
281,470,1683014413,68.0,54.0,5.81,5.67,2023-05-02 08:00:13
282,1128,1683014533,69.0,54.0,5.29,5.38,2023-05-02 08:02:13
283,414,1683014654,69.0,54.0,7.28,7.24,2023-05-02 08:04:14
284,1293,1683014774,69.0,54.0,5.41,6.75,2023-05-02 08:06:14
285,469,1683014894,69.0,54.0,5.72,5.36,2023-05-02 08:08:14
286,1254,1683015014,69.0,54.0,6.73,6.59,2023-05-02 08:10:14
287,852,1683015134,69.0,54.0,6.2,6.74,2023-05-02 08:12:14
288,693,1683015254,69.0,54.0,6.67,5.44,2023-05-02 08:14:14
289,158,1683015374,69.0,54.0,5.62,6.27,2023-05-02 08:16:14
290,545,1683015494,69.0,54.0,6.67,5.53,2023-05-02 08:18:14
291,1299,1683015614,69.0,54.0,8.57,6.86,2023-05-02 08:20:14
292,815,1683015734,69.0,54.0,5.88,6.87,2023-05-02 08:22:14
293,1058,1683015854,69.0,54.0,6.72,6.22,2023-05-02 08:24:14
294,628,1683015974,69.0,54.0,6.57,6.69,2023-05-02 08:26:14
295,413,1683016094,69.0,54.0,6.93,6.14,2023-05-02 08:28:14
296,150,1683016214,69.0,54.0,6.7,6.18,2023-05-02 08:30:14
297,155,1683016334,69.0,54.0,5.9,6.12,2023-05-02 08:32:14
298,1364,1683016454,69.0,54.0,6.18,6.02,2023-05-02 08:34:14
299,46,1683016574,69.0,54.0,6.16,6.95,2023-05-02 08:36:14
300,138,1683016694,69.0,54.0,7.95,6.67,2023-05-02 08:38:14
301,58,1683016814,69.0,53.0,7.81,6.76,2023-05-02 08:40:14
302,924,1683016934,69.0,54.0,5.6,5.89,2023-05-02 08:42:14
303,60,1683017054,69.0,54.0,6.18,5.42,2023-05-02 08:44:14
304,538,1683017174,69.0,54.0,5.02,6.58,2023-05-02 08:46:14
305,966,1683017294,69.0,54.0,6.96,5.65,2023-05-02 08:48:14
306,883,1683017414,69.0,54.0,6.24,6.89,2023-05-02 08:50:14
307,326,1683017534,69.0,54.0,5.52,5.61,2023-05-02 08:52:14
308,456,1683017654,69.0,54.0,5.82,6.59,2023-05-02 08:54:14
309,577,1683017774,69.0,54.0,6.83,6.74,2023-05-02 08:56:14
310,1092,1683017894,69.0,54.0,5.59,7.89,2023-05-02 08:58:14
311,848,1683018014,69.0,53.0,4.88,6.41,2023-05-02 09:00:14
312,541,1683018134,70.0,54.0,5.36,5.54,2023-05-02 09:02:14
313,772,1683018254,70.0,54.0,7.24,5.33,2023-05-02 09:04:14
314,45,1683018375,70.0,54.0,5.11,6.47,2023-05-02 09:06:15
315,585,1683018494,70.0,54.0,6.73,6.47,2023-05-02 09:08:14
316,417,1683018614,70.0,54.0,4.96,6.6,2023-05-02 09:10:14
317,751,1683018735,70.0,54.0,5.69,4.73,2023-05-02 09:12:15
318,774,1683018854,70.0,54.0,7.0,4.89,2023-05-02 09:14:14
319,187,1683018975,70.0,54.0,5.22,4.41,2023-05-02 09:16:15
320,1052,1683019094,70.0,54.0,5.3,5.7,2023-05-02 09:18:14
321,613,1683019214,70.0,54.0,6.63,5.84,2023-05-02 09:20:14
322,422,1683019334,70.0,54.0,4.65,6.14,2023-05-02 09:22:14
323,1251,1683019455,70.0,54.0,4.8,5.95,2023-05-02 09:24:15
324,743,1683019574,70.0,54.0,5.14,5.37,2023-05-02 09:26:14
325,750,1683019694,70.0,54.0,6.12,6.11,2023-05-02 09:28:14
326,141,1683019814,70.0,54.0,4.95,5.38,2023-05-02 09:30:14
327,1324,1683019934,70.0,54.0,5.49,6.53,2023-05-02 09:32:14
328,775,1683020055,70.0,54.0,5.0,5.05,2023-05-02 09:34:15
329,972,1683020174,69.0,54.0,5.82,6.74,2023-05-02 09:36:14
330,108,1683020295,70.0,54.0,5.96,6.04,2023-05-02 09:38:15
331,228,1683020415,70.0,54.0,5.2,5.44,2023-05-02 09:40:15
332,506,1683020534,70.0,54.0,5.23,5.12,2023-05-02 09:42:14
333,66,1683020654,70.0,54.0,5.69,5.19,2023-05-02 09:44:14
334,1294,1683020775,70.0,54.0,5.53,8.0,2023-05-02 09:46:15
335,744,1683020895,70.0,55.0,4.53,6.33,2023-05-02 09:48:15
336,851,1683021015,70.0,54.0,5.65,5.68,2023-05-02 09:50:15
337,1135,1683021135,69.0,55.0,4.64,5.32,2023-05-02 09:52:15
338,1169,1683021254,69.0,55.0,4.86,5.91,2023-05-02 09:54:14
339,810,1683021374,69.0,55.0,7.16,5.32,2023-05-02 09:56:14
340,1420,1683021494,69.0,55.0,5.85,5.96,2023-05-02 09:58:14
341,283,1683021614,69.0,55.0,5.43,5.66,2023-05-02 10:00:14
342,1415,1683021734,69.0,55.0,7.1,7.59,2023-05-02 10:02:14
343,468,1683021855,69.0,55.0,5.84,5.24,2023-05-02 10:04:15
344,1296,1683021975,69.0,55.0,6.2,6.17,2023-05-02 10:06:15
345,235,1683022095,69.0,55.0,5.12,5.89,2023-05-02 10:08:15
346,49,1683022215,69.0,55.0,6.7,6.55,2023-05-02 10:10:15
347,689,1683022335,69.0,55.0,5.04,6.37,2023-05-02 10:12:15
348,703,1683022455,69.0,55.0,5.6,5.96,2023-05-02 10:14:15
349,471,1683022575,69.0,55.0,5.64,6.11,2023-05-02 10:16:15
350,1174,1683022695,69.0,55.0,6.89,6.61,2023-05-02 10:18:15
351,241,1683022815,69.0,55.0,5.49,7.09,2023-05-02 10:20:15
352,194,1683022935,69.0,56.0,5.27,7.14,2023-05-02 10:22:15
353,1255,1683023055,69.0,56.0,6.11,6.23,2023-05-02 10:24:15
354,374,1683023175,69.0,56.0,5.75,6.03,2023-05-02 10:26:15
355,1160,1683023295,68.0,56.0,7.05,6.11,2023-05-02 10:28:15
356,700,1683023415,68.0,56.0,5.72,5.95,2023-05-02 10:30:15
357,964,1683023535,68.0,56.0,5.63,5.52,2023-05-02 10:32:15
358,609,1683023655,68.0,56.0,5.34,5.38,2023-05-02 10:34:15
359,1298,1683023775,67.0,57.0,7.04,4.83,2023-05-02 10:36:15
360,540,1683023895,67.0,57.0,6.09,5.46,2023-05-02 10:38:15
361,806,1683024015,67.0,57.0,6.42,4.77,2023-05-02 10:40:15
362,688,1683024135,67.0,57.0,6.11,6.24,2023-05-02 10:42:15
