,Unnamed: 0,stamp,humidity,temperature,cfa,cfb,date
194,107,1683003982,63.0,55.0,4.86,6.82,2023-05-02 05:06:22
195,1167,1683004102,62.0,46.0,6.48,6.44,2023-05-02 05:08:22
196,978,1683004222,63.0,55.0,5.31,6.52,2023-05-02 05:10:22
197,395,1683004342,63.0,55.0,5.89,6.29,2023-05-02 05:12:22
198,1095,1683004462,63.0,55.0,6.79,7.48,2023-05-02 05:14:22
199,139,1683004582,63.0,55.0,6.83,6.78,2023-05-02 05:16:22
200,506,1683004702,63.0,55.0,6.53,7.0,2023-05-02 05:18:22
201,823,1683004822,63.0,55.0,5.85,6.79,2023-05-02 05:20:22
202,99,1683004942,63.0,55.0,5.4,6.73,2023-05-02 05:22:22
203,216,1683005062,63.0,55.0,5.86,6.69,2023-05-02 05:24:22
204,98,1683005182,63.0,55.0,5.54,6.9,2023-05-02 05:26:22
205,1161,1683005302,63.0,55.0,6.29,7.16,2023-05-02 05:28:22
206,1334,1683005422,63.0,55.0,6.47,8.18,2023-05-02 05:30:22
207,389,1683005543,63.0,55.0,5.75,6.66,2023-05-02 05:32:23
208,61,1683005662,63.0,55.0,5.24,6.68,2023-05-02 05:34:22
209,895,1683005782,63.0,55.0,5.92,6.07,2023-05-02 05:36:22
210,1007,1683005902,63.0,55.0,6.48,7.25,2023-05-02 05:38:22
211,473,1683006022,63.0,55.0,6.03,6.88,2023-05-02 05:40:22
212,60,1683006142,63.0,55.0,5.25,6.79,2023-05-02 05:42:22
213,188,1683006262,63.0,55.0,4.98,6.11,2023-05-02 05:44:22
214,1091,1683006382,63.0,55.0,7.03,6.64,2023-05-02 05:46:22
215,607,1683006502,63.0,55.0,5.93,7.3,2023-05-02 05:48:22
216,737,1683006623,63.0,54.0,6.67,6.16,2023-05-02 05:50:23
217,576,1683006742,63.0,54.0,4.61,6.86,2023-05-02 05:52:22
218,512,1683006862,63.0,54.0,5.46,6.16,2023-05-02 05:54:22
219,1055,1683006982,63.0,54.0,5.88,6.62,2023-05-02 05:56:22
220,1305,1683007102,63.0,54.0,6.09,6.47,2023-05-02 05:58:22
221,542,1683007222,63.0,54.0,5.7,6.69,2023-05-02 06:00:22
222,339,1683007342,63.0,54.0,5.88,6.38,2023-05-02 06:02:22
223,820,1683007462,63.0,54.0,6.17,7.07,2023-05-02 06:04:22
224,900,1683007582,64.0,54.0,6.28,6.93,2023-05-02 06:06:22
225,64,1683007702,64.0,54.0,6.42,6.52,2023-05-02 06:08:22
226,1204,1683007822,64.0,54.0,5.91,6.72,2023-05-02 06:10:22
227,299,1683007942,64.0,54.0,4.59,6.2,2023-05-02 06:12:22
228,741,1683008062,63.0,54.0,6.49,7.78,2023-05-02 06:14:22
229,91,1683008182,63.0,54.0,5.57,7.03,2023-05-02 06:16:22
230,747,1683008302,63.0,54.0,6.77,6.32,2023-05-02 06:18:22
231,215,1683008422,63.0,54.0,4.9,6.25,2023-05-02 06:20:22
232,343,1683008543,63.0,54.0,4.98,7.46,2023-05-02 06:22:23
233,1431,1683008663,63.0,54.0,6.19,6.23,2023-05-02 06:24:23
234,250,1683008783,63.0,55.0,5.93,6.12,2023-05-02 06:26:23
235,180,1683008902,63.0,55.0,5.84,6.53,2023-05-02 06:28:22
236,941,1683009023,63.0,55.0,5.53,5.81,2023-05-02 06:30:23
237,508,1683009143,63.0,55.0,6.37,6.77,2023-05-02 06:32:23
238,480,1683009262,63.0,54.0,5.34,7.0,2023-05-02 06:34:22
239,1424,1683009382,63.0,54.0,6.12,5.93,2023-05-02 06:36:22
240,1019,1683009502,63.0,55.0,5.17,6.34,2023-05-02 06:38:22
241,1096,1683009622,63.0,54.0,5.58,6.09,2023-05-02 06:40:22
242,830,1683009742,63.0,54.0,4.81,6.91,2023-05-02 06:42:22
243,1387,1683009862,63.0,54.0,5.41,6.23,2023-05-02 06:44:22
244,106,1683009983,63.0,54.0,5.35,6.95,2023-05-02 06:46:23
245,867,1683010103,64.0,54.0,5.77,5.84,2023-05-02 06:48:23
246,218,1683010223,64.0,54.0,5.17,6.36,2023-05-02 06:50:23
247,628,1683010343,64.0,54.0,5.58,6.2,2023-05-02 06:52:23
248,552,1683010463,64.0,54.0,5.95,7.2,2023-05-02 06:54:23
249,930,1683010582,64.0,54.0,6.44,6.91,2023-05-02 06:56:22
250,104,1683010703,64.0,54.0,5.25,6.49,2023-05-02 06:58:23
251,1196,1683010823,64.0,54.0,5.5,7.43,2023-05-02 07:00:23
252,1009,1683010942,64.0,54.0,5.72,6.69,2023-05-02 07:02:22
253,96,1683011062,64.0,54.0,6.09,7.39,2023-05-02 07:04:22
254,1163,1683011182,64.0,54.0,6.41,8.14,2023-05-02 07:06:22
255,972,1683011303,64.0,54.0,5.39,7.11,2023-05-02 07:08:23
256,1122,1683011423,64.0,54.0,6.45,5.73,2023-05-02 07:10:23
257,670,1683011542,64.0,54.0,5.64,6.4,2023-05-02 07:12:22
258,347,1683011662,64.0,54.0,5.64,6.28,2023-05-02 07:14:22
259,937,1683011783,64.0,54.0,6.72,5.76,2023-05-02 07:16:23
260,829,1683011903,65.0,54.0,5.31,7.16,2023-05-02 07:18:23
261,475,1683012023,65.0,54.0,5.91,7.12,2023-05-02 07:20:23
262,1208,1683012143,65.0,54.0,5.45,7.4,2023-05-02 07:22:23
263,893,1683012263,65.0,54.0,6.82,7.81,2023-05-02 07:24:23
264,553,1683012383,65.0,54.0,6.98,7.8,2023-05-02 07:26:23
265,297,1683012503,65.0,54.0,6.83,7.77,2023-05-02 07:28:23
266,1251,1683012623,65.0,54.0,6.49,7.56,2023-05-02 07:30:23
267,256,1683012743,65.0,54.0,6.64,6.61,2023-05-02 07:32:23
268,220,1683012863,65.0,54.0,5.4,7.27,2023-05-02 07:34:23
269,513,1683012983,65.0,54.0,6.08,7.16,2023-05-02 07:36:23
270,1434,1683013103,65.0,54.0,6.36,6.67,2023-05-02 07:38:23
271,1248,1683013223,65.0,54.0,5.6,6.25,2023-05-02 07:40:23
272,1295,1683013343,65.0,54.0,5.51,7.07,2023-05-02 07:42:23
273,608,1683013463,65.0,54.0,6.29,6.09,2023-05-02 07:44:23
274,582,1683013583,65.0,54.0,5.93,6.38,2023-05-02 07:46:23
275,63,1683013703,65.0,54.0,5.84,6.22,2023-05-02 07:48:23
276,832,1683013823,65.0,54.0,6.37,6.9,2023-05-02 07:50:23
277,974,1683013943,65.0,54.0,6.46,6.31,2023-05-02 07:52:23
278,1429,1683014063,66.0,54.0,5.48,7.04,2023-05-02 07:54:23
279,585,1683014183,66.0,53.0,6.17,6.16,2023-05-02 07:56:23
280,785,1683014303,66.0,54.0,5.64,6.29,2023-05-02 07:58:23
281,1061,1683014423,66.0,54.0,5.5,5.51,2023-05-02 08:00:23
282,1252,1683014543,66.0,54.0,5.41,5.98,2023-05-02 08:02:23
283,1389,1683014663,66.0,54.0,5.83,5.91,2023-05-02 08:04:23
284,1301,1683014783,66.0,53.0,6.24,6.17,2023-05-02 08:06:23
285,663,1683014903,67.0,53.0,5.91,6.86,2023-05-02 08:08:23
286,676,1683015023,67.0,53.0,5.52,6.52,2023-05-02 08:10:23
287,1349,1683015143,67.0,54.0,5.54,6.77,2023-05-02 08:12:23
288,674,1683015263,67.0,53.0,5.02,6.26,2023-05-02 08:14:23
289,740,1683015383,67.0,53.0,4.77,5.48,2023-05-02 08:16:23
290,253,1683015503,67.0,53.0,5.74,6.77,2023-05-02 08:18:23
291,186,1683015623,67.0,53.0,5.46,6.36,2023-05-02 08:20:23
292,792,1683015743,67.0,53.0,5.95,6.47,2023-05-02 08:22:23
293,476,1683015863,67.0,53.0,5.27,5.88,2023-05-02 08:24:23
294,396,1683015983,67.0,53.0,5.26,6.23,2023-05-02 08:26:23
295,138,1683016103,67.0,53.0,6.0,6.24,2023-05-02 08:28:23
296,146,1683016223,67.0,53.0,5.29,6.39,2023-05-02 08:30:23
297,1388,1683016343,67.0,53.0,5.75,6.16,2023-05-02 08:32:23
298,1335,1683016463,68.0,53.0,5.33,6.29,2023-05-02 08:34:23
299,605,1683016583,68.0,53.0,5.63,5.48,2023-05-02 08:36:23
300,544,1683016704,68.0,53.0,5.55,7.16,2023-05-02 08:38:24
301,50,1683016823,68.0,53.0,6.03,6.68,2023-05-02 08:40:23
302,743,1683016943,68.0,53.0,5.25,6.27,2023-05-02 08:42:23
303,1206,1683017063,68.0,53.0,5.21,6.88,2023-05-02 08:44:23
304,1294,1683017183,68.0,53.0,6.07,6.1,2023-05-02 08:46:23
305,734,1683017303,68.0,53.0,5.07,6.35,2023-05-02 08:48:23
306,182,1683017423,68.0,53.0,4.66,6.6,2023-05-02 08:50:23
307,1330,1683017544,68.0,53.0,5.78,6.05,2023-05-02 08:52:24
308,137,1683017663,68.0,53.0,6.09,6.32,2023-05-02 08:54:23
309,1341,1683017783,68.0,53.0,6.33,5.59,2023-05-02 08:56:23
310,634,1683017903,69.0,53.0,5.03,5.5,2023-05-02 08:58:23
311,1423,1683018023,69.0,53.0,5.17,7.2,2023-05-02 09:00:23
312,1336,1683018143,69.0,53.0,6.75,6.34,2023-05-02 09:02:23
313,385,1683018263,69.0,53.0,5.68,5.1,2023-05-02 09:04:23
314,388,1683018383,69.0,53.0,5.03,6.21,2023-05-02 09:06:23
315,1239,1683018503,69.0,53.0,5.71,7.33,2023-05-02 09:08:23
316,1347,1683018623,69.0,53.0,4.09,5.93,2023-05-02 09:10:23
317,1426,1683018743,69.0,53.0,5.31,5.98,2023-05-02 09:12:23
318,898,1683018863,69.0,53.0,6.17,6.79,2023-05-02 09:14:23
319,1255,1683018983,69.0,53.0,5.63,6.27,2023-05-02 09:16:23
320,1201,1683019103,69.0,53.0,5.53,6.69,2023-05-02 09:18:23
321,285,1683019223,69.0,53.0,5.05,6.39,2023-05-02 09:20:23
322,384,1683019343,69.0,53.0,5.97,6.43,2023-05-02 09:22:23
323,289,1683019463,69.0,53.0,5.27,6.89,2023-05-02 09:24:23
324,422,1683019583,69.0,53.0,6.02,5.85,2023-05-02 09:26:23
325,109,1683019704,69.0,53.0,6.45,6.68,2023-05-02 09:28:24
326,1433,1683019824,69.0,53.0,5.75,6.43,2023-05-02 09:30:24
327,249,1683019944,68.0,53.0,6.81,7.1,2023-05-02 09:32:24
328,142,1683020064,68.0,53.0,5.63,7.37,2023-05-02 09:34:24
329,334,1683020184,68.0,53.0,6.21,6.68,2023-05-02 09:36:24
330,298,1683020303,68.0,53.0,6.46,7.62,2023-05-02 09:38:23
331,1300,1683020424,68.0,53.0,7.12,7.1,2023-05-02 09:40:24
332,584,1683020543,68.0,53.0,5.68,7.9,2023-05-02 09:42:23
333,821,1683020663,68.0,53.0,5.98,7.36,2023-05-02 09:44:23
334,931,1683020783,68.0,53.0,5.44,6.31,2023-05-02 09:46:23
335,291,1683020904,68.0,53.0,5.79,6.53,2023-05-02 09:48:24
336,868,1683021023,68.0,54.0,4.61,6.6,2023-05-02 09:50:23
337,467,1683021144,68.0,54.0,5.23,7.09,2023-05-02 09:52:24
338,392,1683021264,68.0,52.0,5.98,5.65,2023-05-02 09:54:24
339,731,1683021383,68.0,54.0,6.35,7.53,2023-05-02 09:56:23
340,252,1683021503,68.0,54.0,5.3,5.73,2023-05-02 09:58:23
341,789,1683021623,68.0,54.0,6.62,6.41,2023-05-02 10:00:23
342,1020,1683021743,68.0,54.0,5.05,6.49,2023-05-02 10:02:23
343,662,1683021864,68.0,54.0,4.68,6.28,2023-05-02 10:04:24
344,248,1683021983,68.0,54.0,5.97,7.05,2023-05-02 10:06:23
345,665,1683022103,68.0,54.0,6.65,6.46,2023-05-02 10:08:23
346,509,1683022223,68.0,54.0,5.78,6.81,2023-05-02 10:10:23
347,391,1683022344,68.0,54.0,5.85,7.18,2023-05-02 10:12:24
348,932,1683022463,68.0,54.0,5.32,6.47,2023-05-02 10:14:23
349,93,1683022583,68.0,54.0,7.59,6.93,2023-05-02 10:16:23
350,631,1683022703,68.0,54.0,7.63,8.34,2023-05-02 10:18:23
351,1296,1683022824,68.0,54.0,7.7,9.04,2023-05-02 10:20:24
352,602,1683022944,68.0,54.0,14.23,14.64,2023-05-02 10:22:24
353,873,1683023064,68.0,54.0,12.14,14.18,2023-05-02 10:24:24
354,787,1683023184,68.0,55.0,9.17,11.02,2023-05-02 10:26:24
355,510,1683023304,68.0,55.0,7.93,9.66,2023-05-02 10:28:24
356,1016,1683023424,68.0,55.0,8.61,9.17,2023-05-02 10:30:24
357,1014,1683023544,68.0,55.0,7.73,8.29,2023-05-02 10:32:24
358,185,1683023664,68.0,55.0,7.42,7.89,2023-05-02 10:34:24
359,781,1683023784,67.0,55.0,6.02,8.05,2023-05-02 10:36:24
360,1245,1683023904,67.0,55.0,7.54,8.71,2023-05-02 10:38:24
361,287,1683024024,67.0,55.0,7.17,8.51,2023-05-02 10:40:24
362,970,1683024144,67.0,55.0,6.07,6.84,2023-05-02 10:42:24
